Time, ShooterVelocity, Position X, Position Y,
2709,1920.0,8.5,10.2
2738,1920.0,8.5,10.2
2766,1920.0,8.5,10.2
2817,1920.0,8.5,10.2
2853,1900.0,8.5,10.2
2882,1900.0,8.5,10.2
2914,1920.0,8.5,10.2
2942,1920.0,8.5,10.2
2976,1900.0,8.5,10.2
3008,1880.0,8.5,10.2
3040,1900.0,8.5,10.2
3069,1900.0,8.5,10.2
3104,1920.0,8.5,10.2
3137,1900.0,8.5,10.2
3165,1900.0,8.5,10.2
3204,1920.0,8.5,10.2
3237,1920.0,8.5,10.2
3265,1920.0,8.5,10.2
3294,1920.0,8.5,10.2
3345,1920.0,8.5,10.2
3376,1920.0,8.5,10.2
3406,1900.0,8.5,10.2
3436,1920.0,8.5,10.2
3466,1920.0,8.5,10.2
3497,1920.0,8.5,10.2
3527,1920.0,8.5,10.2
3555,1920.0,8.5,10.2
3585,1920.0,8.5,10.2
3616,1880.0,8.5,10.2
3653,1900.0,8.5,10.2
3681,1900.0,8.5,10.2
3720,1900.0,8.5,10.2
3756,1920.0,8.5,10.2
3786,1900.0,8.5,10.2
3816,1920.0,8.5,10.2
3866,1920.0,8.5,10.2
3895,1920.0,8.5,10.2
3923,1900.0,8.5,10.2
3952,1900.0,8.5,10.2
3983,1900.0,8.5,10.2
4013,1920.0,8.5,10.2
4040,1920.0,8.5,10.2
4069,1900.0,8.5,10.2
4100,1920.0,8.5,10.2
4129,1920.0,8.5,10.2
4170,1900.0,8.5,10.2
4199,1900.0,8.5,10.2
4241,1940.0,8.5,10.2
4277,1900.0,8.5,10.2
4309,1920.0,8.5,10.2
4337,1920.0,8.5,10.2
4387,1900.0,8.5,10.2
4421,1900.0,8.5,10.2
4446,1900.0,8.5,10.2
4478,1920.0,8.5,10.2
4507,1900.0,8.5,10.2
4533,1900.0,8.5,10.2
4563,1920.0,8.5,10.2
4590,1920.0,8.5,10.2
4623,1900.0,8.5,10.2
4659,1920.0,8.5,10.2
4704,1920.0,8.5,10.2
4752,1900.0,8.5,10.2
4786,1920.0,8.5,10.2
4814,1920.0,8.5,10.2
4843,1900.0,8.5,10.2
4892,1900.0,8.5,10.2
4918,1900.0,8.5,10.2
4951,1920.0,8.5,10.2
4977,1920.0,8.5,10.2
5004,1900.0,8.5,10.2
5031,1900.0,8.5,10.2
5060,1920.0,8.5,10.2
5091,1920.0,8.5,10.2
5117,1920.0,8.5,10.2
5144,1900.0,8.5,10.2
5174,1900.0,8.5,10.2
5213,1880.0,8.5,10.2
5247,1900.0,8.5,10.2
5283,1900.0,8.5,10.2
5310,1900.0,8.5,10.2
5335,1900.0,8.5,10.2
5365,1920.0,8.5,10.2
5414,1920.0,8.5,10.2
5442,1900.0,8.5,10.2
5476,1920.0,8.5,10.2
5505,1920.0,8.5,10.2
5533,1900.0,8.5,10.2
5559,1900.0,8.5,10.2
5585,1900.0,8.5,10.2
5614,1920.0,8.5,10.2
5642,1920.0,8.5,10.2
5669,1920.0,8.5,10.2
5697,1920.0,8.5,10.2
5733,1920.0,8.5,10.2
5765,1900.0,8.5,10.2
5802,1900.0,8.5,10.2
5835,1900.0,8.5,10.2
5865,1920.0,8.5,10.2
5892,1920.0,8.5,10.2
5946,1900.0,8.5,10.2
5986,1900.0,8.5,10.2
6018,1920.0,8.5,10.2
6047,1920.0,8.5,10.2
6075,1920.0,8.5,10.2
6108,1900.0,8.5,10.2
6141,1920.0,8.5,10.2
6171,1920.0,8.5,10.2
6204,1900.0,8.5,10.2
6244,1920.0,8.5,10.2
6272,1920.0,8.5,10.2
6309,1920.0,8.5,10.2
6341,1900.0,8.5,10.2
6368,1900.0,8.5,10.2
6397,1920.0,8.5,10.2
6450,1900.0,8.5,10.2
6481,1900.0,8.5,10.2
6526,1920.0,8.5,10.2
6560,1900.0,8.5,10.2
6595,1900.0,8.5,10.2
6627,1900.0,8.5,10.2
6662,1920.0,8.5,10.2
6695,1900.0,8.5,10.2
6729,1900.0,8.5,10.2
